Image,Caption
https://image.tmdb.org/t/p/original/eOmXfQgDLUndae2xnwJfV0JZ2JN.jpg,"""The image is a movie poster for the film """"Unleashed"""". The main design elements include a collage of various movie scenes, a close-up of a man's face, and the title of the film prominently displayed. There is no promotional text or filler text in the image. The layout of the movie poster is organized in a grid-like pattern, with the movie title at the top and the movie scenes arranged in rows below it."""
https://image.tmdb.org/t/p/original/1Y09MkMJ8CESSPW4fcbDm9s5cAS.jpg,"""The image features a movie poster for the film """"Kursk"""". The poster has a dark background with a large submarine-like structure in the center. The submarine has a red and white emblem on its side, and there are silhouettes of people standing on top of the structure. The title """"Kursk"""" is prominently displayed in large white letters at the bottom of the poster."""
https://image.tmdb.org/t/p/original/1rjaRIAqFPQNnMtqSMLtg0VEABi.jpg,"""The image is a movie poster for the film """"Yesterday"""". The main design elements include two people, a man and a woman, with the man holding a guitar. The colors used in the poster are yellow and blue, creating a vibrant and eye-catching appearance. The layout of the poster features the man and woman in the center, with the word """"Yesterday"""" prominently displayed in large white letters at the bottom. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/rXRaclgpBbGX2so1nTBpwUu24rH.jpg,"""The image is a movie poster for the film """"SWAT: Firefight,"""" featuring four men in tactical gear, including guns, standing in front of a cityscape. The main design elements are the men in the foreground, the cityscape in the background, and the title of the film prominently displayed in the center. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/dKTkxSeNgHdwgrAbhwbXuUk4tzb.jpg,"""The image is a movie poster for the film """"Delivery Man"""". The main design elements include a large group of people surrounding a man in the center, with the title of the film prominently displayed in large white letters at the bottom. The colors used in the poster are predominantly blue and white, with some red accents. The layout of the poster features the man in the center surrounded by the crowd, with the title of the film at the bottom. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/xYM0laKrEqjiRSQNvqRrXPXN3iL.jpg,"""The image is a poster for the movie """"Coyote Ugly,"""" featuring five women posing together. The poster has a bold red and black color scheme, with the title """"Coyote Ugly"""" prominently displayed in large red letters at the top. The women are arranged in a group, with one woman on the left, another in the center, and the remaining three on the right. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/ctfRTZs6n75KWAmL6kEvct0qSGx.jpg,"""The image is a movie poster for """"The Lizzie McGuire Movie"""". The main design elements include a woman with blonde hair, wearing a denim jacket, a blue and white striped skirt, and green sneakers. The layout of the poster features the woman in the center, with the movie title and other information displayed in the background. There is no promotional text or filler text visible in the image."""
https://image.tmdb.org/t/p/original/9p8SQYNazWavpMzhN0OIuZm0HgI.jpg,"""The image is a movie poster for the animated film """"The Sahara"""". The main design elements include a large blue creature, a green snake, a brown bird, and a red lizard. The layout features the title of the film in large orange letters at the bottom, with the characters and elements surrounding it. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/5AhtbvxwpQD80UuAUuZ3WnUHsre.jpg,"""The image is a movie poster for the film """"LEAL"""" featuring a soldier holding a gun. The soldier is wearing a helmet and a gas mask, and the background is dark. The main design elements include the soldier's uniform, the gun, and the text """"LEAL"""" prominently displayed. The layout of the poster includes the title, the release date, and the website """"www.bluemovie.com"""" at the bottom. There is also some text in the background, but it is not clear enough to transcribe accurately."""
https://image.tmdb.org/t/p/original/u3G2gF7M9dmH4Vcs54PUjieOi0C.jpg,"""The image is a movie poster for the film """"Goodnight Mommy"""". The main design elements include two young boys with a red and black color scheme, and the title of the film prominently displayed in large white letters at the bottom of the poster. There is no additional text or promotional material visible in the image."""
https://image.tmdb.org/t/p/original/EfLJ2QV77X9sshw9SHzbQV5MXK.jpg,"""The image features a man and a woman standing in front of a wall with the word """"LUST"""" written on it. The man is wearing a suit, and the woman is wearing a black dress. The wall has a red and white design, and the word """"CAUTION"""" is written in black letters. There is no other text visible in the image."""
https://image.tmdb.org/t/p/original/2hSxkdZtDPlkn1Gy5cBYtqjzlnM.jpg,"""The image is a book cover for """"Sinner: The Secret Diary of a Nymphomaniac"""". The main design elements include a nude woman holding a knife, with the title of the book prominently displayed in large red letters. The layout is simple, with the title and author's name positioned at the top, and the cover design featuring the woman and the title at the bottom. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/uqmTxOP3gNl5MWRt1wlrUnzTphM.jpg,"""The image is a poster for a book titled """"Gabriel's Inferno"""" featuring a man and a woman embracing each other. The man is wearing a black suit, and the woman is wearing a purple dress. The poster has a dark background, and the title of the book is prominently displayed at the top. There is no additional text or design elements visible in the image."""
https://image.tmdb.org/t/p/original/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg,"""The image is a movie poster for the film """"The Birds"""". The main design elements include a woman with her arms raised, surrounded by birds flying around her. The colors used are predominantly green and brown, with the woman's face being the most prominent feature. The layout of the poster is centered, with the title """"The Birds"""" prominently displayed at the bottom. There is no visible text other than the title and the movie's name."""
